"postcode","suburb","state","latitude","longitude"
"3878","Eagle Point","VIC","-37.89","147.67"
"3880","Boole Poole","VIC","-37.92","147.69"
"3880","Ocean Grange","VIC","-37.92","147.69"
"3880","Paynesville","VIC","-37.92","147.69"
"3880","Raymond Island","VIC","-37.92","147.69"
"3882","Nicholson","VIC","-37.82","147.73"
"3885","Brumby","VIC","-37.71","147.83"
"3885","Bruthen","VIC","-37.71","147.83"
"3885","Buchan","VIC","-37.71","147.83"
"3885","Buchan South","VIC","-37.71","147.83"
"3885","Butchers Ridge","VIC","-37.71","147.83"
"3885","Gelantipy","VIC","-37.71","147.83"
"3885","Mossiface","VIC","-37.71","147.83"
"3885","Murrindal","VIC","-37.71","147.83"
"3885","Suggan Buggan","VIC","-37.71","147.83"
"3885","Tambo Upper","VIC","-37.71","147.83"
"3885","Timbarra","VIC","-37.71","147.83"
"3885","W Tree","VIC","-37.71","147.83"
"3885","Wiseleigh","VIC","-37.71","147.83"
"3885","Wulgulmerang","VIC","-37.71","147.83"
"3885","Wulgulmerang East","VIC","-37.71","147.83"
"3885","Wulgulmerang West","VIC","-37.71","147.83"
"3885","Yalmy","VIC","-37.71","147.83"
"3886","Newmerella","VIC","-37.74","148.43"
"3887","Lake Tyers","VIC","-37.84","148.12"
"3887","Nowa Nowa","VIC","-37.84","148.12"
"3887","Wairewa","VIC","-37.84","148.12"
"3888","Bendoc","VIC","-37.15","148.88"
"3888","Bete Bolong","VIC","-37.15","148.88"
"3888","Bete Bolong North","VIC","-37.15","148.88"
"3888","Bonang","VIC","-37.15","148.88"
"3888","Brodribb River","VIC","-37.15","148.88"
"3888","Cabanandra","VIC","-37.15","148.88"
"3888","Cape Conran","VIC","-37.15","148.88"
"3888","Corringle","VIC","-37.15","148.88"
"3888","Deddick Valley","VIC","-37.15","148.88"
"3888","Goongerah","VIC","-37.15","148.88"
"3888","Haydens Bog","VIC","-37.15","148.88"
"3888","Jarrahmond","VIC","-37.15","148.88"
"3888","Marlo","VIC","-37.15","148.88"
"3888","Martins Creek","VIC","-37.15","148.88"
"3888","Nurran","VIC","-37.15","148.88"
"3888","Orbost","VIC","-37.15","148.88"
"3888","Simpsons Creek","VIC","-37.15","148.88"
"3888","Tostaree","VIC","-37.15","148.88"
"3888","Tubbut","VIC","-37.15","148.88"
"3888","Waygara","VIC","-37.15","148.88"
"3888","Wombat Creek","VIC","-37.15","148.88"
"3889","Bellbird Creek","VIC","-37.93","145.91"
"3889","Bemm River","VIC","-37.93","145.91"
"3889","Cabbage Tree Creek","VIC","-37.93","145.91"
"3889","Club Terrace","VIC","-37.93","145.91"
"3889","Combienbar","VIC","-37.93","145.91"
"3889","Errinundra","VIC","-37.93","145.91"
"3889","Manorina","VIC","-37.93","145.91"
"3890","Buldah","VIC","-37.27","149.14"
"3890","Cann River","VIC","-37.27","149.14"
"3890","Chandlers Creek","VIC","-37.27","149.14"
"3890","Noorinbee","VIC","-37.27","149.14"
"3890","Noorinbee North","VIC","-37.27","149.14"
"3890","Tamboon","VIC","-37.27","149.14"
"3890","Tonghi Creek","VIC","-37.27","149.14"
"3891","Genoa","VIC","-37.48","149.59"
"3891","Gipsy Point","VIC","-37.48","149.59"
"3891","Maramingo Creek","VIC","-37.48","149.59"
"3891","Wallagaraugh","VIC","-37.48","149.59"
"3891","Wangarabell","VIC","-37.48","149.59"
"3891","Wingan River","VIC","-37.48","149.59"
"3891","Wroxham","VIC","-37.48","149.59"
"3892","Mallacoota","VIC","-37.55","149.73"
"3893","Double Bridges","VIC","-37.59","147.89"
"3893","Stirling","VIC","-37.59","147.89"
"3893","Tambo Crossing","VIC","-37.59","147.89"
"3895","Doctors Flat","VIC","-37.3","147.75"
"3895","Ensay","VIC","-37.3","147.75"
"3895","Ensay North","VIC","-37.3","147.75"
"3895","Reedy Flat","VIC","-37.3","147.75"
"3896","Bindi","VIC","-37.11","147.81"
"3896","Brookville","VIC","-37.11","147.81"
"3896","Nunniong","VIC","-37.11","147.81"
"3896","Swifts Creek","VIC","-37.11","147.81"
"3896","Tongio","VIC","-37.11","147.81"
"3898","Anglers Rest","VIC","-37.02","147.47"
"3898","Bingo Munjie","VIC","-37.02","147.47"
"3898","Bundara","VIC","-37.02","147.47"
"3898","Cassilis","VIC","-37.02","147.47"
"3898","Cobungra","VIC","-37.02","147.47"
"3898","Dinner Plain","VIC","-37.02","147.47"
"3898","Glen Valley","VIC","-37.02","147.47"
"3898","Glen Wills","VIC","-37.02","147.47"
"3898","Hinnomunjie","VIC","-37.02","147.47"
"3898","Omeo","VIC","-37.02","147.47"
"3898","Omeo Valley","VIC","-37.02","147.47"
"3898","Shannonvale","VIC","-37.02","147.47"
"3900","Benambra","VIC","-36.95","147.7"
"3900","Cobberas","VIC","-36.95","147.7"
"3902","Bumberrah","VIC","-37.79","147.83"
"3902","Johnsonville","VIC","-37.79","147.83"
"3903","Swan Reach","VIC","-37.81","147.84"
"3904","Metung","VIC","-37.87","147.85"
"3909","Kalimna","VIC","-37.86","147.92"
"3909","Kalimna West","VIC","-37.86","147.92"
"3909","Lake Bunga","VIC","-37.86","147.92"
"3909","Lake Tyers Beach","VIC","-37.86","147.92"
"3909","Lakes Entrance","VIC","-37.86","147.92"
"3909","Nungurner","VIC","-37.86","147.92"
"3909","Nyerimilang","VIC","-37.86","147.92"
"3909","Toorloo Arm","VIC","-37.86","147.92"
"3910","Langwarrin","VIC","-38.15","145.19"
"3911","Baxter","VIC","-38.2","145.16"
"3911","Langwarrin South","VIC","-38.2","145.16"
"3912","Pearcedale","VIC","-38.2","145.23"
"3912","Somerville","VIC","-38.2","145.23"
"3913","Tyabb","VIC","-38.26","145.19"
"3915","Hastings","VIC","-38.31","145.19"
"3915","Tuerong","VIC","-38.31","145.19"
"3916","Merricks","VIC","-38.39","145.09"
"3916","Point Leo","VIC","-38.39","145.09"
"3916","Shoreham","VIC","-38.39","145.09"
"3918","Bittern","VIC","-38.34","145.18"
"3919","Crib Point","VIC","-38.37","145.2"
"3920","Hmas Cerberus","VIC","0","0"
"3921","French Island","VIC","-38.34","145.34"
"3922","Cowes","VIC","-38.45","145.24"
"3922","Silverleaves","VIC","-38.45","145.24"
"3922","Smiths Beach","VIC","-38.45","145.24"
"3922","Summerlands","VIC","-38.45","145.24"
"3922","Sunderland Bay","VIC","-38.45","145.24"
"3922","Sunset Strip","VIC","-38.45","145.24"
"3922","Surf Beach","VIC","-38.45","145.24"
"3922","Ventnor","VIC","-38.45","145.24"
"3922","Wimbledon Heights","VIC","-38.45","145.24"
"3923","Rhyll","VIC","-38.46","145.31"
"3925","Cape Woolamai","VIC","-38.54","145.34"
"3925","Churchill Island","VIC","-38.54","145.34"
"3925","Newhaven","VIC","-38.54","145.34"
"3925","San Remo","VIC","-38.54","145.34"
"3926","Balnarring","VIC","-38.37","145.13"
"3926","Balnarring Beach","VIC","-38.37","145.13"
"3926","Merricks Beach","VIC","-38.37","145.13"
"3926","Merricks North","VIC","-38.37","145.13"
"3927","Somers","VIC","-38.38","145.15"
"3928","Main Ridge","VIC","-38.4","144.97"
"3929","Flinders","VIC","-38.47","145.02"
"3930","Kunyung","VIC","-38.19","145.08"
"3930","Mount Eliza","VIC","-38.19","145.08"
"3931","Mornington","VIC","-38.24","145.06"
"3933","Moorooduc","VIC","-38.24","145.09"
"3934","Mount Martha","VIC","-38.3","144.99"
"3936","Arthurs Seat","VIC","-38.35","144.95"
"3936","Dromana","VIC","-38.35","144.95"
"3936","Safety Beach","VIC","-38.35","144.95"
"3937","Red Hill","VIC","-38.37","145.01"
"3937","Red Hill South","VIC","-38.37","145.01"
"3938","Mccrae","VIC","-37.99","145.22"
"3939","Boneo","VIC","-38.4","144.9"
"3939","Cape Schanck","VIC","-38.4","144.9"
"3939","Fingal","VIC","-38.4","144.9"
"3939","Rosebud","VIC","-38.4","144.9"
"3939","Rosebud Plaza","VIC","-38.4","144.9"
"3940","Rosebud West","VIC","0","0"
"3941","Rye","VIC","-38.37","144.82"
"3941","St Andrews Beach","VIC","-38.37","144.82"
"3941","Tootgarook","VIC","-38.37","144.82"
"3942","Blairgowrie","VIC","-38.36","144.77"
"3943","Sorrento","VIC","-38.34","144.74"
"3944","Portsea","VIC","-38.34","144.71"
"3945","Jeetho","VIC","-37.97","145.16"
"3945","Krowera","VIC","-37.97","145.16"
"3945","Loch","VIC","-37.97","145.16"
"3945","Woodleigh","VIC","-37.97","145.16"
"3946","Bena","VIC","-38.43","145.72"
"3950","Kardella South","VIC","-38.45","145.88"
"3950","Korumburra","VIC","-38.45","145.88"
"3950","Korumburra South","VIC","-38.45","145.88"
"3950","Strzelecki","VIC","-38.45","145.88"
"3950","Whitelaw","VIC","-38.45","145.88"
"3951","Arawata","VIC","-38.39","145.89"
"3951","Fairbank","VIC","-38.39","145.89"
"3951","Jumbunna","VIC","-38.39","145.89"
"3951","Kardella","VIC","-38.39","145.89"
"3951","Kongwak","VIC","-38.39","145.89"
"3951","Moyarra","VIC","-38.39","145.89"
"3951","Outtrim","VIC","-38.39","145.89"
"3951","Ranceby","VIC","-38.39","145.89"
"3953","Berrys Creek","VIC","-38.41","146.07"
"3953","Boorool","VIC","-38.41","146.07"
"3953","Hallston","VIC","-38.41","146.07"
"3953","Koorooman","VIC","-38.41","146.07"
"3953","Leongatha","VIC","-38.41","146.07"
"3953","Leongatha North","VIC","-38.41","146.07"
"3953","Leongatha South","VIC","-38.41","146.07"
"3953","Mardan","VIC","-38.41","146.07"
"3953","Mount Eccles","VIC","-38.41","146.07"
"3953","Mount Eccles South","VIC","-38.41","146.07"
"3953","Nerrena","VIC","-38.41","146.07"
"3953","Ruby","VIC","-38.41","146.07"
"3953","Trida","VIC","-38.41","146.07"
"3953","Wild Dog Valley","VIC","-38.41","146.07"
"3954","Koonwarra","VIC","-38.55","145.95"
"3956","Dumbalk","VIC","-38.53","146.1"
"3956","Dumbalk North","VIC","-38.53","146.1"
"3956","Meeniyan","VIC","-38.53","146.1"
"3956","Middle Tarwin","VIC","-38.53","146.1"
"3956","Tarwin","VIC","-38.53","146.1"
"3956","Tarwin Lower","VIC","-38.53","146.1"
"3956","Venus Bay","VIC","-38.53","146.1"
"3956","Walkerville","VIC","-38.53","146.1"
"3956","Walkerville South","VIC","-38.53","146.1"
"3957","Stony Creek","VIC","-37.94","145.27"
"3958","Buffalo","VIC","-38.64","146.07"
"3959","Fish Creek","VIC","-38.69","146.08"
"3959","Sandy Point","VIC","-38.69","146.08"
"3959","Waratah Bay","VIC","-38.69","146.08"
"3960","Bennison","VIC","-38.67","146.27"
"3960","Boolarong","VIC","-38.67","146.27"
"3960","Foster","VIC","-38.67","146.27"
"3960","Foster North","VIC","-38.67","146.27"
"3960","Gunyah","VIC","-38.67","146.27"
"3960","Mount Best","VIC","-38.67","146.27"
"3960","Shallow Inlet","VIC","-38.67","146.27"
"3960","Tidal River","VIC","-38.67","146.27"
"3960","Turtons Creek","VIC","-38.67","146.27"
"3960","Wilsons Promontory","VIC","-38.67","146.27"
"3960","Wonga","VIC","-38.67","146.27"
"3960","Woorarra West","VIC","-38.67","146.27"
"3960","Yanakie","VIC","-38.67","146.27"
"3962","Agnes","VIC","-38.67","146.4"
"3962","Toora","VIC","-38.67","146.4"
"3962","Toora North","VIC","-38.67","146.4"
"3962","Wonyip","VIC","-38.67","146.4"
"3962","Woorarra East","VIC","-38.67","146.4"
"3964","Port Franklin","VIC","-38.68","146.27"
"3965","Port Welshpool","VIC","-38.69","146.45"
"3966","Binginwarri","VIC","-38.58","146.45"
"3966","Hazel Park","VIC","-38.58","146.45"
"3966","Welshpool","VIC","-38.58","146.45"
"3967","Hedley","VIC","-37.69","144.96"
"3971","Alberton","VIC","-38.61","146.67"
"3971","Alberton West","VIC","-38.61","146.67"
"3971","Balook","VIC","-38.61","146.67"
"3971","Calrossie","VIC","-38.61","146.67"
"3971","Devon North","VIC","-38.61","146.67"
"3971","Gelliondale","VIC","-38.61","146.67"
"3971","Hiawatha","VIC","-38.61","146.67"
"3971","Hunterston","VIC","-38.61","146.67"
"3971","Jack River","VIC","-38.61","146.67"
"3971","Langsborough","VIC","-38.61","146.67"
"3971","Macks Creek","VIC","-38.61","146.67"
"3971","Madalya","VIC","-38.61","146.67"
"3971","Manns Beach","VIC","-38.61","146.67"
"3971","Port Albert","VIC","-38.61","146.67"
"3971","Robertsons Beach","VIC","-38.61","146.67"
"3971","Snake Island","VIC","-38.61","146.67"
"3971","Staceys Bridge","VIC","-38.61","146.67"
"3971","Tarra Valley","VIC","-38.61","146.67"
"3971","Tarraville","VIC","-38.61","146.67"
"3971","Won Wron","VIC","-38.61","146.67"
"3971","Yarram","VIC","-38.61","146.67"
"3975","Lynbrook","VIC","-38.05","145.26"
"3975","Lyndhurst","VIC","-38.05","145.26"
"3976","Hampton Park","VIC","-38.03","145.27"
"3977","Botanic Ridge","VIC","-38.21","145.32"
"3977","Cannons Creek","VIC","-38.21","145.32"
"3977","Cranbourne","VIC","-38.21","145.32"
"3977","Cranbourne East","VIC","-38.21","145.32"
"3977","Cranbourne North","VIC","-38.21","145.32"
"3977","Cranbourne South","VIC","-38.21","145.32"
"3977","Cranbourne West","VIC","-38.21","145.32"
"3977","Devon Meadows","VIC","-38.21","145.32"
"3977","Junction Village","VIC","-38.21","145.32"
"3977","Sandhurst","VIC","-38.21","145.32"
"3977","Skye","VIC","-38.21","145.32"
"3978","Cardinia","VIC","-38.15","145.42"
"3978","Clyde","VIC","-38.15","145.42"
"3978","Clyde North","VIC","-38.15","145.42"
"3979","Almurta","VIC","-38.43","145.56"
"3979","Glen Alvie","VIC","-38.43","145.56"
"3979","Kernot","VIC","-38.43","145.56"
"3980","Blind Bight","VIC","-38.21","145.34"
"3980","Tooradin","VIC","-38.21","145.34"
"3980","Warneet","VIC","-38.21","145.34"
"3981","Bayles","VIC","-38.18","145.57"
"3981","Catani","VIC","-38.18","145.57"
"3981","Dalmore","VIC","-38.18","145.57"
"3981","Heath Hill","VIC","-38.18","145.57"
"3981","Koo Wee Rup","VIC","-38.18","145.57"
"3981","Koo Wee Rup North","VIC","-38.18","145.57"
"3981","Yannathan","VIC","-38.18","145.57"
"3984","Adams Estate","VIC","-38.32","145.54"
"3984","Caldermeade","VIC","-38.32","145.54"
"3984","Corinella","VIC","-38.32","145.54"
"3984","Coronet Bay","VIC","-38.32","145.54"
"3984","Grantville","VIC","-38.32","145.54"
"3984","Jam Jerrup","VIC","-38.32","145.54"
"3984","Lang Lang","VIC","-38.32","145.54"
"3984","Lang Lang East","VIC","-38.32","145.54"
"3984","Monomeith","VIC","-38.32","145.54"
"3984","Pioneer Bay","VIC","-38.32","145.54"
"3984","Queensferry","VIC","-38.32","145.54"
"3984","Tenby Point","VIC","-38.32","145.54"
"3984","The Gurdies","VIC","-38.32","145.54"
"3987","Nyora","VIC","-38.33","145.67"
"3988","Mountain View","VIC","-38.29","145.89"
"3988","Poowong","VIC","-38.29","145.89"
"3988","Poowong East","VIC","-38.29","145.89"
"3988","Poowong North","VIC","-38.29","145.89"
"3990","Glen Forbes","VIC","-38.45","145.53"
"3991","Bass","VIC","-38.48","145.47"
"3992","Blackwood Forest","VIC","-38.49","145.62"
"3992","Dalyston","VIC","-38.49","145.62"
"3992","Ryanston","VIC","-38.49","145.62"
"3992","West Creek","VIC","-38.49","145.62"
"3995","Anderson","VIC","-38.53","145.45"
"3995","Archies Creek","VIC","-38.53","145.45"
"3995","Cape Paterson","VIC","-38.53","145.45"
"3995","Harmers Haven","VIC","-38.53","145.45"
"3995","Kilcunda","VIC","-38.53","145.45"
"3995","Lance Creek","VIC","-38.53","145.45"
"3995","North Wonthaggi","VIC","-38.53","145.45"
"3995","South Dudley","VIC","-38.53","145.45"
"3995","St Clair","VIC","-38.53","145.45"
"3995","Wattle Bank","VIC","-38.53","145.45"
"3995","Wonthaggi","VIC","-38.53","145.45"
"3995","Woolamai","VIC","-38.53","145.45"
"3996","Inverloch","VIC","-38.63","145.73"
"3996","Pound Creek","VIC","-38.63","145.73"
"8001","Melbourne","VIC","-38.37","144.77"
"8002","East Melbourne","VIC","-38.11","145.15"
"8003","Collins Street East","VIC","0","0"
"8004","St Kilda Road","VIC","-37.84","144.98"
"8005","World Trade Centre","VIC","-37.82","144.95"
"8006","Abeckett Street","VIC","-37.81","144.96"
"8007","Collins Street West","VIC","0","0"
"8008","St Kilda Road Central","VIC","0","0"
"8009","Flinders Lane","VIC","-37.82","144.96"
"8010","Law Courts","VIC","-38.19","146.29"
"8011","Little Lonsdale Street","VIC","-37.81","144.96"
"8012","Docklands","VIC","0","0"
"8045","Melbourne","VIC","-38.37","144.77"
"8051","Melbourne","VIC","-38.37","144.77"
"8060","Melbourne","VIC","-38.37","144.77"
"8061","Melbourne","VIC","-38.37","144.77"
"8066","Melbourne","VIC","-38.37","144.77"
"8069","Melbourne","VIC","-38.37","144.77"
"8070","Melbourne","VIC","-38.37","144.77"
"8071","Melbourne","VIC","-38.37","144.77"
"8102","Melbourne","VIC","-38.37","144.77"
"8103","Melbourne","VIC","-38.37","144.77"
"8107","Melbourne","VIC","-38.37","144.77"
"8108","Melbourne","VIC","-38.37","144.77"
"8111","Melbourne","VIC","-38.37","144.77"
"8120","Melbourne","VIC","-38.37","144.77"
"8205","Melbourne","VIC","-38.37","144.77"
"8383","Melbourne","VIC","-38.37","144.77"
"8386","Melbourne","VIC","-38.37","144.77"
"8388","Melbourne","VIC","-38.37","144.77"
"8390","Melbourne","VIC","-38.37","144.77"
"8393","Melbourne","VIC","-38.37","144.77"
"8394","Melbourne","VIC","-38.37","144.77"
"8396","Melbourne","VIC","-38.37","144.77"
"8399","Melbourne","VIC","-38.37","144.77"
"8576","Ivanhoe","VIC","-37.76","145.04"
"8627","Camberwell","VIC","-37.84","145.06"
"8873","Port Melbourne","VIC","-37.85","144.89"
